time,latitude,longitude,depth,ph
2025-02-15,60.46769,4.55531,60.0,7.993200240470484
2025-02-15,60.46769,4.55531,70.0,7.993989572227766
2025-02-15,60.46769,4.55531,80.0,7.997673535258021
2025-02-15,60.46769,4.55531,90.0,8.002882941018493
2025-02-15,60.46769,4.55531,100.0,8.009546620559764
2025-02-15,60.46769,4.55531,125.0,8.026675514259608
2025-02-15,60.46769,4.55531,150.0,8.043005708912476
2025-02-15,60.46769,4.55531,175.0,8.048647981980352
2025-02-15,60.46769,4.55531,200.0,8.047748320437188
2025-02-15,60.46769,4.55531,250.0,8.027054431942949
2025-02-15,60.46769,4.55531,300.0,7.977424412626567
2025-02-15,60.46769,4.66642,0.5,8.014370918273924
2025-02-15,60.46769,4.66642,1.5,8.01423744617921
2025-02-15,60.46769,4.66642,2.5,8.01412866613477
2025-02-15,60.46769,4.66642,5.0,8.013901453213883
2025-02-15,60.46769,4.66642,7.5,8.013585366654715
2025-02-15,60.46769,4.66642,10.0,8.01295835221054
2025-02-15,60.46769,4.66642,12.5,8.01249394342658
2025-02-15,60.46769,4.66642,15.0,8.012219956112526
2025-02-15,60.46769,4.66642,20.0,8.011442025567492
2025-02-15,60.46769,4.66642,25.0,8.010504667885018
2025-02-15,60.46769,4.66642,30.0,8.00992722074696
2025-02-15,60.46769,4.66642,40.0,8.006260644269956
2025-02-15,60.46769,4.66642,50.0,7.999209538907218
2025-02-15,60.46769,4.66642,60.0,7.9962878696177135
2025-02-15,60.46769,4.66642,70.0,7.99393106474582
2025-02-15,60.46769,4.66642,80.0,7.994780113802872
2025-02-15,60.46769,4.66642,90.0,7.997199909761672
2025-02-15,60.46769,4.66642,100.0,8.000667006418873
2025-02-15,60.46769,4.66642,125.0,8.00882256000298
2025-02-15,60.46769,4.66642,150.0,8.018682342133454
2025-02-15,60.46769,4.66642,175.0,8.029670420746049
2025-02-15,60.46769,4.66642,200.0,8.035857532825698
2025-02-15,60.46769,4.66642,250.0,8.033268886199929
2025-02-15,60.46769,4.66642,300.0,8.025669183049434
2025-02-15,60.46769,4.77753,0.5,8.012888908386229
2025-02-15,60.46769,4.77753,1.5,8.012764974504075
2025-02-15,60.46769,4.77753,2.5,8.01266955833715
2025-02-15,60.46769,4.77753,5.0,8.012457795266565
2025-02-15,60.46769,4.77753,7.5,8.012230026777763
2025-02-15,60.46769,4.77753,10.0,8.011971450853098
2025-02-15,60.46769,4.77753,12.5,8.01186146124655
2025-02-15,60.46769,4.77753,15.0,8.011785245212863
2025-02-15,60.46769,4.77753,20.0,8.01055719039341
2025-02-15,60.46769,4.77753,25.0,8.009079952568896
2025-02-15,60.46769,4.77753,30.0,8.007202157203038
2025-02-15,60.46769,4.77753,40.0,8.003455324870979
2025-02-15,60.46769,4.77753,50.0,7.999908761359184
2025-02-15,60.46769,4.77753,60.0,7.997497841382359
2025-02-15,60.46769,4.77753,70.0,7.995539780217218
2025-02-15,60.46769,4.77753,80.0,7.991770385505974
2025-02-15,60.46769,4.77753,90.0,7.989329703639203
2025-02-15,60.46769,4.77753,100.0,7.990070299652365
2025-02-15,60.46769,4.77753,125.0,8.000594349382691
2025-02-15,60.46769,4.77753,150.0,8.011215724750233
2025-02-15,60.46769,4.77753,175.0,8.01686278854653
2025-02-15,60.46769,4.88864,0.5,8.015779495239258
2025-02-15,60.46769,4.88864,1.5,8.015668960547613
2025-02-15,60.46769,4.88864,2.5,8.015586101073534
2025-02-15,60.46769,4.88864,5.0,8.01542505717859
2025-02-15,60.46769,4.88864,7.5,8.015287693297358
2025-02-15,60.46769,4.88864,10.0,8.015157144726647
2025-02-15,60.46769,4.88864,12.5,8.015022917744638
2025-02-15,60.53436,4.11087,0.5,8.005592346191406
2025-02-15,60.53436,4.11087,1.5,8.005464678472515
2025-02-15,60.53436,4.11087,2.5,8.005370608550985
2025-02-15,60.53436,4.11087,5.0,8.00519263135709
2025-02-15,60.53436,4.11087,7.5,8.005044412257698
2025-02-15,60.53436,4.11087,10.0,8.004905650537198
2025-02-15,60.53436,4.11087,12.5,8.00470039856516
2025-02-15,60.53436,4.11087,15.0,8.003877480102952
2025-02-15,60.53436,4.11087,20.0,8.002774775210234
2025-02-15,60.53436,4.11087,25.0,8.001878616166007
2025-02-15,60.53436,4.11087,30.0,8.000369166456146
2025-02-15,60.53436,4.11087,40.0,7.99443108793008
2025-02-15,60.53436,4.11087,50.0,7.988257824324978
2025-02-15,60.53436,4.11087,60.0,7.98846182706414
2025-02-15,60.53436,4.11087,70.0,7.992412433142587
2025-02-15,60.53436,4.11087,80.0,7.997581874604408
2025-02-15,60.53436,4.11087,90.0,8.001507263539416
2025-02-15,60.53436,4.11087,100.0,8.00524200239884
2025-02-15,60.53436,4.11087,125.0,8.012393015592979
2025-02-15,60.53436,4.11087,150.0,8.018750298490978
2025-02-15,60.53436,4.11087,175.0,8.023783343438378
2025-02-15,60.53436,4.11087,200.0,8.023031119495256
2025-02-15,60.53436,4.11087,250.0,7.979620897039402
2025-02-15,60.53436,4.22198,0.5,8.006097793579102
2025-02-15,60.53436,4.22198,1.5,8.005967233220762
2025-02-15,60.53436,4.22198,2.5,8.005869297844995
2025-02-15,60.53436,4.22198,5.0,8.005685935769026
2025-02-15,60.53436,4.22198,7.5,8.005531538144066
2025-02-15,60.53436,4.22198,10.0,8.005402614607457
2025-02-15,60.53436,4.22198,12.5,8.005269426237561
2025-02-15,60.53436,4.22198,15.0,8.005094717210293
2025-02-15,60.53436,4.22198,20.0,8.004478897937387
2025-02-15,60.53436,4.22198,25.0,8.00311485794757
2025-02-15,60.53436,4.22198,30.0,8.001615682194313
2025-02-15,60.53436,4.22198,40.0,7.999172938923067
2025-02-15,60.53436,4.22198,50.0,7.997719065320614
2025-02-15,60.53436,4.22198,60.0,7.989768009594547
2025-02-15,60.53436,4.22198,70.0,7.984778637950132
2025-02-15,60.53436,4.22198,80.0,7.98544365859824
2025-02-15,60.53436,4.22198,90.0,7.989875401952418
2025-02-15,60.53436,4.22198,100.0,7.992155983970429
2025-02-15,60.53436,4.22198,125.0,7.993915981306555
2025-02-15,60.53436,4.22198,150.0,8.00452771452832
2025-02-15,60.53436,4.22198,175.0,8.016412797679823
2025-02-15,60.53436,4.22198,200.0,8.020049373785866
2025-02-15,60.53436,4.22198,250.0,7.97180817151882
2025-02-15,60.53436,4.33309,0.5,8.003348350524902
2025-02-15,60.53436,4.33309,1.5,8.003214928624594
2025-02-15,60.53436,4.33309,2.5,8.003117000820119
2025-02-15,60.53436,4.33309,5.0,8.002941017255527
2025-02-15,60.53436,4.33309,7.5,8.002787508472545
2025-02-15,60.53436,4.33309,10.0,8.002552291622257
2025-02-15,60.53436,4.33309,12.5,8.002349149074348
2025-02-15,60.53436,4.33309,15.0,8.002112780593153
2025-02-15,60.53436,4.33309,20.0,8.001741420999124
2025-02-15,60.53436,4.33309,25.0,8.00070917693738
2025-02-15,60.53436,4.33309,30.0,7.99940329527088
2025-02-15,60.53436,4.33309,40.0,7.992629759956586
2025-02-15,60.53436,4.33309,50.0,7.988738031518539
2025-02-15,60.53436,4.33309,60.0,7.988917404037799
2025-02-15,60.53436,4.33309,70.0,7.991218174042779
2025-02-15,60.53436,4.33309,80.0,7.990526976019278
2025-02-15,60.53436,4.33309,90.0,7.988025533716708
2025-02-15,60.53436,4.33309,100.0,7.985204593251083
2025-02-15,60.53436,4.33309,125.0,7.991741194946258
2025-02-15,60.53436,4.33309,150.0,8.003492932516949
2025-02-15,60.53436,4.33309,175.0,8.008276989322969
2025-02-15,60.53436,4.33309,200.0,8.01176652229357
2025-02-15,60.53436,4.33309,250.0,7.97593809659601
2025-02-15,60.53436,4.33309,300.0,7.952316282762256
2025-02-15,60.53436,4.4442,0.5,8.004409790039062
2025-02-15,60.53436,4.4442,1.5,8.004275399441585
2025-02-15,60.53436,4.4442,2.5,8.004174542557323
2025-02-15,60.53436,4.4442,5.0,8.00397354099698
2025-02-15,60.53436,4.4442,7.5,8.003789687695365
2025-02-15,60.53436,4.4442,10.0,8.003563289101548
2025-02-15,60.53436,4.4442,12.5,8.003319727903776
2025-02-15,60.53436,4.4442,15.0,8.003029555958918
2025-02-15,60.53436,4.4442,20.0,8.002031908995857
2025-02-15,60.53436,4.4442,25.0,8.000615979006888
2025-02-15,60.53436,4.4442,30.0,7.99913526053394
2025-02-15,60.53436,4.4442,40.0,7.991076985402147
2025-02-15,60.53436,4.4442,50.0,7.986906557018096
2025-02-15,60.53436,4.4442,60.0,7.987693507586983
2025-02-15,60.53436,4.4442,70.0,7.988864305500226
2025-02-15,60.53436,4.4442,80.0,7.994916903439194
2025-02-15,60.53436,4.4442,90.0,8.002341411580169
2025-02-15,60.53436,4.4442,100.0,8.009621327732335
2025-02-15,60.53436,4.4442,125.0,8.021351523203256
2025-02-15,60.53436,4.4442,150.0,8.030695853379132
2025-02-15,60.53436,4.4442,175.0,8.037974066589047
2025-02-15,60.53436,4.4442,200.0,8.04045466421258
2025-02-15,60.53436,4.4442,250.0,8.01330705094529
2025-02-15,60.53436,4.4442,300.0,7.960884932951967
2025-02-15,60.53436,4.55531,0.5,8.00989532470703
2025-02-15,60.53436,4.55531,1.5,8.009757092933521
2025-02-15,60.53436,4.55531,2.5,8.00965027669491
2025-02-15,60.53436,4.55531,5.0,8.009402085939852
2025-02-15,60.53436,4.55531,7.5,8.009138125397536
2025-02-15,60.53436,4.55531,10.0,8.008777594395305
2025-02-15,60.53436,4.55531,12.5,8.008292954153564
2025-02-15,60.53436,4.55531,15.0,8.007874592413545
2025-02-15,60.53436,4.55531,20.0,8.006996397184734
2025-02-15,60.53436,4.55531,25.0,8.00583724679676
2025-02-15,60.53436,4.55531,30.0,8.004809576451311
2025-02-15,60.53436,4.55531,40.0,8.001246041024556
2025-02-15,60.53436,4.55531,50.0,7.998366628302397
2025-02-15,60.53436,4.55531,60.0,7.99753128124301
2025-02-15,60.53436,4.55531,70.0,7.997128598776551
2025-02-15,60.53436,4.55531,80.0,7.999426717225599
2025-02-15,60.53436,4.55531,90.0,8.002597641040639
2025-02-15,60.53436,4.55531,100.0,8.007402858420583
2025-02-15,60.53436,4.55531,125.0,8.023931672047489
2025-02-15,60.53436,4.55531,150.0,8.043946591239811
2025-02-15,60.53436,4.55531,175.0,8.049042270363818
2025-02-15,60.53436,4.55531,200.0,8.04623356619394
2025-02-15,60.53436,4.55531,250.0,8.031513699723748
2025-02-15,60.53436,4.55531,300.0,7.977263130110817
2025-02-15,60.53436,4.66642,0.5,8.010323524475098
2025-02-15,60.53436,4.66642,1.5,8.010197699538171
2025-02-15,60.53436,4.66642,2.5,8.01009596019504
2025-02-15,60.53436,4.66642,5.0,8.009918716919293
2025-02-15,60.53436,4.66642,7.5,8.009914091307476
2025-02-15,60.53436,4.66642,10.0,8.009865829270623
2025-02-15,60.53436,4.66642,12.5,8.009680654610015
2025-02-15,60.53436,4.66642,15.0,8.009333065557263
2025-02-15,60.53436,4.66642,20.0,8.008077816054062
2025-02-15,60.53436,4.66642,25.0,8.006782548840107
2025-02-15,60.53436,4.66642,30.0,8.00567659001625
2025-02-15,60.53436,4.66642,40.0,8.001587727539457
2025-02-15,60.53436,4.66642,50.0,8.000388144605097
2025-02-15,60.53436,4.66642,60.0,8.000737637686811
2025-02-15,60.53436,4.66642,70.0,8.002016888911468
2025-02-15,60.53436,4.66642,80.0,8.004043486258261
2025-02-15,60.53436,4.66642,90.0,8.006765685290372
2025-02-15,60.53436,4.66642,100.0,8.009564998043018
2025-02-15,60.53436,4.66642,125.0,8.018700194534313
2025-02-15,60.53436,4.66642,150.0,8.034793565856399
2025-02-15,60.53436,4.66642,175.0,8.039589752661174
2025-02-15,60.53436,4.66642,200.0,8.036885742572043
2025-02-15,60.53436,4.66642,250.0,8.020620030491047
2025-02-15,60.53436,4.77753,0.5,8.00136661529541
2025-02-15,60.53436,4.77753,1.5,8.001247463695423
2025-02-15,60.53436,4.77753,2.5,8.00115391441603
2025-02-15,60.53436,4.77753,5.0,8.000981125307597
2025-02-15,60.53436,4.77753,7.5,8.000945597144675
2025-02-15,60.53436,4.77753,10.0,8.000890741072208
2025-02-15,60.53436,4.77753,12.5,8.000735451110504
2025-02-15,60.53436,4.77753,15.0,8.000548459868863
2025-02-15,60.53436,4.77753,20.0,8.000188422174475
2025-02-15,60.53436,4.77753,25.0,8.000086009152886
2025-02-15,60.53436,4.77753,30.0,7.999380642737045
2025-02-15,60.53436,4.77753,40.0,7.997226626617472
2025-02-15,60.53436,4.77753,50.0,7.997001263437964
2025-02-15,60.53436,4.77753,60.0,7.997339525112803
2025-02-15,60.53436,4.77753,70.0,7.997113219503008
2025-02-15,60.53436,4.77753,80.0,7.999939737821387
2025-02-15,60.53436,4.77753,90.0,8.00838837627991
2025-02-15,60.60103,4.11087,0.5,8.007566452026367
2025-02-15,60.60103,4.11087,1.5,8.007440701896531
2025-02-15,60.60103,4.11087,2.5,8.007347638672528
2025-02-15,60.60103,4.11087,5.0,8.007180431126452
2025-02-15,60.60103,4.11087,7.5,8.007056416048416
2025-02-15,60.60103,4.11087,10.0,8.006952499877375
2025-02-15,60.60103,4.11087,12.5,8.006854673839078
2025-02-15,60.60103,4.11087,15.0,8.006750512683832
2025-02-15,60.60103,4.11087,20.0,8.006624424228653
2025-02-15,60.60103,4.11087,25.0,8.006312246279542
2025-02-15,60.60103,4.11087,30.0,8.005467958667989
2025-02-15,60.60103,4.11087,40.0,8.002176006410057
2025-02-15,60.60103,4.11087,50.0,7.998515894451557
2025-02-15,60.60103,4.11087,60.0,7.993201708487305
2025-02-15,60.60103,4.11087,70.0,7.992149354770856
2025-02-15,60.60103,4.11087,80.0,7.995971010107072
2025-02-15,60.60103,4.11087,90.0,8.004159924829878
2025-02-15,60.60103,4.11087,100.0,8.011167274577296
2025-02-15,60.60103,4.11087,125.0,8.022379104695217
2025-02-15,60.60103,4.11087,150.0,8.033442181656719
2025-02-15,60.60103,4.11087,175.0,8.041929153016888
2025-02-15,60.60103,4.11087,200.0,8.041826371089378
2025-02-15,60.60103,4.11087,250.0,7.9992017182457875
2025-02-15,60.60103,4.11087,300.0,7.961693256818823
2025-02-15,60.60103,4.22198,0.5,8.00521659851074
2025-02-15,60.60103,4.22198,1.5,8.005086044717869
2025-02-15,60.60103,4.22198,2.5,8.004988131977909
2025-02-15,60.60103,4.22198,5.0,8.004805860171725
2025-02-15,60.60103,4.22198,7.5,8.004658865012624
2025-02-15,60.60103,4.22198,10.0,8.004525897784955
2025-02-15,60.60103,4.22198,12.5,8.00440498135625
2025-02-15,60.60103,4.22198,15.0,8.004260251480432
2025-02-15,60.60103,4.22198,20.0,8.002988983756442
2025-02-15,60.60103,4.22198,25.0,8.001417920637547
2025-02-15,60.60103,4.22198,30.0,8.00021881022686
2025-02-15,60.60103,4.22198,40.0,7.99599771668979
2025-02-15,60.60103,4.22198,50.0,7.993209761332487
2025-02-15,60.60103,4.22198,60.0,7.98767347951426
2025-02-15,60.60103,4.22198,70.0,7.981061458225448
2025-02-15,60.60103,4.22198,80.0,7.979298872602226
2025-02-15,60.60103,4.22198,90.0,7.983088467210456
2025-02-15,60.60103,4.22198,100.0,7.988467868174439
2025-02-15,60.60103,4.22198,125.0,8.0007383409272
2025-02-15,60.60103,4.22198,150.0,8.013414574159027
2025-02-15,60.60103,4.22198,175.0,8.022557841015912
2025-02-15,60.60103,4.22198,200.0,8.029949770439309
2025-02-15,60.60103,4.22198,250.0,7.98888680006795
2025-02-15,60.60103,4.22198,300.0,7.962476227138701
2025-02-15,60.60103,4.33309,0.5,8.00606632232666
2025-02-15,60.60103,4.33309,1.5,8.00593384177025
2025-02-15,60.60103,4.33309,2.5,8.005833020783784
2025-02-15,60.60103,4.33309,5.0,8.005637613960898
2025-02-15,60.60103,4.33309,7.5,8.005475664240846
2025-02-15,60.60103,4.33309,10.0,8.005303754046542
2025-02-15,60.60103,4.33309,12.5,8.00504227314389
2025-02-15,60.60103,4.33309,15.0,8.004803616362757
2025-02-15,60.60103,4.33309,20.0,8.004055550433938
2025-02-15,60.60103,4.33309,25.0,8.002595208317077
2025-02-15,60.60103,4.33309,30.0,8.001353607448776
2025-02-15,60.60103,4.33309,40.0,7.99561104339888
2025-02-15,60.60103,4.33309,50.0,7.995189060300862
2025-02-15,60.60103,4.33309,60.0,7.993810657515193
2025-02-15,60.60103,4.33309,70.0,7.993159272272682
2025-02-15,60.60103,4.33309,80.0,7.991593234013054
2025-02-15,60.60103,4.33309,90.0,7.989065598022341
2025-02-15,60.60103,4.33309,100.0,7.9885748663998095
2025-02-15,60.60103,4.33309,125.0,7.996854280157384
2025-02-15,60.60103,4.33309,150.0,8.006984813481758
2025-02-15,60.60103,4.33309,175.0,8.012525709529266
2025-02-15,60.60103,4.33309,200.0,8.015253392703276
2025-02-15,60.60103,4.33309,250.0,7.994807055393802
2025-02-15,60.60103,4.33309,300.0,7.961446201502015
2025-02-15,60.60103,4.4442,0.5,8.008135795593262
2025-02-15,60.60103,4.4442,1.5,8.007997589889603
2025-02-15,60.60103,4.4442,2.5,8.007886524524105
2025-02-15,60.60103,4.4442,5.0,8.0074951507331
2025-02-15,60.60103,4.4442,7.5,8.007173484468048
2025-02-15,60.60103,4.4442,10.0,8.00682584331727
2025-02-15,60.60103,4.4442,12.5,8.006356208952951
2025-02-15,60.60103,4.4442,15.0,8.005890632237083
2025-02-15,60.60103,4.4442,20.0,8.004917209152108
2025-02-15,60.60103,4.4442,25.0,8.003740190479222
2025-02-15,60.60103,4.4442,30.0,8.002570587479806
2025-02-15,60.60103,4.4442,40.0,7.99819975600151
2025-02-15,60.60103,4.4442,50.0,7.990357300795778
2025-02-15,60.60103,4.4442,60.0,7.990122454589098
2025-02-15,60.60103,4.4442,70.0,7.993219604263498
2025-02-15,60.60103,4.4442,80.0,7.999237963712727
2025-02-15,60.60103,4.4442,90.0,8.007079901108243
2025-02-15,60.60103,4.4442,100.0,8.014027539453373
2025-02-15,60.60103,4.4442,125.0,8.026184561747094
2025-02-15,60.60103,4.4442,150.0,8.033446052052282
2025-02-15,60.60103,4.4442,175.0,8.033935604390692
2025-02-15,60.60103,4.4442,200.0,8.030165518618663
2025-02-15,60.60103,4.4442,250.0,7.998537181011572
2025-02-15,60.60103,4.4442,300.0,7.967990446525456
2025-02-15,60.60103,4.55531,0.5,8.009374618530272
2025-02-15,60.60103,4.55531,1.5,8.00924216035696
2025-02-15,60.60103,4.55531,2.5,8.009144269625036
2025-02-15,60.60103,4.55531,5.0,8.009001833154517
2025-02-15,60.60103,4.55531,7.5,8.00878512970307
2025-02-15,60.60103,4.55531,10.0,8.008411491351259
2025-02-15,60.60103,4.55531,12.5,8.008114581773304
2025-02-15,60.60103,4.55531,15.0,8.007719107551488
2025-02-15,60.60103,4.55531,20.0,8.006884826260473
2025-02-15,60.60103,4.55531,25.0,8.005928223934575
2025-02-15,60.60103,4.55531,30.0,8.004752160632485
2025-02-15,60.60103,4.55531,40.0,8.00142607957929
2025-02-15,60.60103,4.55531,50.0,7.998382359619332
2025-02-15,60.60103,4.55531,60.0,7.999382948761689
2025-02-15,60.60103,4.55531,70.0,8.000866438911181
2025-02-15,60.60103,4.55531,80.0,8.00375765365187
2025-02-15,60.60103,4.55531,90.0,8.007500276668502
2025-02-15,60.60103,4.55531,100.0,8.011875009762392
2025-02-15,60.60103,4.55531,125.0,8.021354436842596
2025-02-15,60.60103,4.55531,150.0,8.032558052620614
2025-02-15,60.60103,4.55531,175.0,8.041491305557612
2025-02-15,60.60103,4.55531,200.0,8.043664573424419
2025-02-15,60.60103,4.55531,250.0,8.023153563407515
2025-02-15,60.60103,4.55531,300.0,8.001026095717297
2025-02-15,60.60103,4.66642,0.5,8.005681991577147
2025-02-15,60.60103,4.66642,1.5,8.005551401944613
2025-02-15,60.60103,4.66642,2.5,8.005452150285233
2025-02-15,60.60103,4.66642,5.0,8.00523455669225
2025-02-15,60.60103,4.66642,7.5,8.005052658281302
2025-02-15,60.60103,4.66642,10.0,8.004837523115564
2025-02-15,60.60103,4.66642,12.5,8.004787112647593
2025-02-15,60.60103,4.66642,15.0,8.004768953069513
2025-02-15,60.60103,4.66642,20.0,8.0042557139092
2025-02-15,60.60103,4.66642,25.0,8.003976496007901
2025-02-15,60.60103,4.66642,30.0,8.004310735080534
2025-02-15,60.60103,4.66642,40.0,8.001434367873337
2025-02-15,60.60103,4.66642,50.0,7.9985833364776
2025-02-15,60.60103,4.66642,60.0,7.996999222947674
2025-02-15,60.60103,4.66642,70.0,7.996427273872805
2025-02-15,60.60103,4.66642,80.0,7.997538112571341
2025-02-15,60.60103,4.66642,90.0,8.000065043763145
2025-02-15,60.60103,4.66642,100.0,8.003603100965679
2025-02-15,60.60103,4.66642,125.0,8.013321697045003
2025-02-15,60.60103,4.66642,150.0,8.021167050747218
2025-02-15,60.60103,4.66642,175.0,8.024958924670049
2025-02-15,60.60103,4.66642,200.0,8.025410422087457
2025-02-15,60.60103,4.77753,0.5,8.003345489501951
2025-02-15,60.60103,4.77753,1.5,8.003230166549828
2025-02-15,60.60103,4.77753,2.5,8.003142510501657
2025-02-15,60.60103,4.77753,5.0,8.00297495314112
2025-02-15,60.60103,4.77753,7.5,8.002838116044597
2025-02-15,60.60103,4.77753,10.0,8.002725521870628
2025-02-15,60.60103,4.77753,12.5,8.002618126612274
2025-02-15,60.60103,4.77753,15.0,8.002497280271935
2025-02-15,60.60103,4.77753,20.0,8.001917456704703
2025-02-15,60.60103,4.88864,0.5,8.006894111633299
2025-02-15,60.60103,4.88864,1.5,8.006764312075632
2025-02-15,60.60103,4.88864,2.5,8.006663763296222
2025-02-15,60.60103,4.88864,5.0,8.006461675263692
2025-02-15,60.60103,4.88864,7.5,8.006261703161428
2025-02-15,60.60103,4.88864,10.0,8.005946515150526
2025-02-15,60.6677,4.11087,0.5,7.999199390411377
2025-02-15,60.6677,4.11087,1.5,7.999069333917006
2025-02-15,60.6677,4.11087,2.5,7.99897536765824
2025-02-15,60.6677,4.11087,5.0,7.998809805041279
2025-02-15,60.6677,4.11087,7.5,7.998595324254734
2025-02-15,60.6677,4.11087,10.0,7.998492559045101
2025-02-15,60.6677,4.11087,12.5,7.998188954646106
2025-02-15,60.6677,4.11087,15.0,7.998175454784017
2025-02-15,60.6677,4.11087,20.0,7.997842899164725
2025-02-15,60.6677,4.11087,25.0,7.99753591245254
2025-02-15,60.6677,4.11087,30.0,7.997071229888414
2025-02-15,60.6677,4.11087,40.0,7.99414356565041
2025-02-15,60.6677,4.11087,50.0,7.989734104447564
2025-02-15,60.6677,4.11087,60.0,7.989663405871378
2025-02-15,60.6677,4.11087,70.0,7.990244361077443
2025-02-15,60.6677,4.11087,80.0,7.99195053617972
2025-02-15,60.6677,4.11087,90.0,7.9970146728809075
2025-02-15,60.6677,4.11087,100.0,8.003150957728515
2025-02-15,60.6677,4.11087,125.0,8.01984511113888
2025-02-15,60.6677,4.11087,150.0,8.02897579500141
2025-02-15,60.6677,4.11087,175.0,8.03807675136642
2025-02-15,60.6677,4.11087,200.0,8.047063468618518
2025-02-15,60.6677,4.11087,250.0,8.012580721864992
2025-02-15,60.6677,4.11087,300.0,7.9712151885850915
2025-02-15,60.6677,4.22198,0.5,7.997059345245359
2025-02-15,60.6677,4.22198,1.5,7.996924955644157
2025-02-15,60.6677,4.22198,2.5,7.996824634994416
2025-02-15,60.6677,4.22198,5.0,7.996639197749047
2025-02-15,60.6677,4.22198,7.5,7.996278980716347
2025-02-15,60.6677,4.22198,10.0,7.995658882188869
2025-02-15,60.6677,4.22198,12.5,7.995455945774245
2025-02-15,60.6677,4.22198,15.0,7.994972019403645
2025-02-15,60.6677,4.22198,20.0,7.994193050070231
2025-02-15,60.6677,4.22198,25.0,7.993407164321876
2025-02-15,60.6677,4.22198,30.0,7.990589178515087
2025-02-15,60.6677,4.22198,40.0,7.988976439693787
2025-02-15,60.6677,4.22198,50.0,7.977123028166491
2025-02-15,60.6677,4.22198,60.0,7.971587366207579
2025-02-15,60.6677,4.22198,70.0,7.972815359698858
2025-02-15,60.6677,4.22198,80.0,7.975049542245214
2025-02-15,60.6677,4.22198,90.0,7.980145055824488
2025-02-15,60.6677,4.22198,100.0,7.985309565215974
2025-02-15,60.6677,4.22198,125.0,7.999346951107658
2025-02-15,60.6677,4.22198,150.0,8.015273921804727
2025-02-15,60.6677,4.22198,175.0,8.015359119411434
2025-02-15,60.6677,4.22198,200.0,8.016796607143723
2025-02-15,60.6677,4.22198,250.0,8.006425014256779
2025-02-15,60.6677,4.22198,300.0,7.987527525616645
2025-02-15,60.6677,4.33309,0.5,7.996098041534424
2025-02-15,60.6677,4.33309,1.5,7.995959823344147
2025-02-15,60.6677,4.33309,2.5,7.99585904705235
2025-02-15,60.6677,4.33309,5.0,7.995678373468306
2025-02-15,60.6677,4.33309,7.5,7.9955273249450975
2025-02-15,60.6677,4.33309,10.0,7.995371915505384
2025-02-15,60.6677,4.33309,12.5,7.9949784997902675
2025-02-15,60.6677,4.33309,15.0,7.994499207280892
2025-02-15,60.6677,4.33309,20.0,7.993681686877037
2025-02-15,60.6677,4.33309,25.0,7.99356308497238
2025-02-15,60.6677,4.33309,30.0,7.9935886627562205
2025-02-15,60.6677,4.33309,40.0,7.987784465446134
2025-02-15,60.6677,4.33309,50.0,7.985481222930473
2025-02-15,60.6677,4.33309,60.0,7.986450668899367
2025-02-15,60.6677,4.33309,70.0,7.986335504786634
2025-02-15,60.6677,4.33309,80.0,7.986830413552089
2025-02-15,60.6677,4.33309,90.0,7.987964363102211
2025-02-15,60.6677,4.33309,100.0,7.99039579933787
2025-02-15,60.6677,4.33309,125.0,7.998883861096635
2025-02-15,60.6677,4.33309,150.0,8.007178451411866
2025-02-15,60.6677,4.33309,175.0,8.012652939191407
2025-02-15,60.6677,4.33309,200.0,8.015784656895864
2025-02-15,60.6677,4.33309,250.0,8.00322512227902
2025-02-15,60.6677,4.33309,300.0,7.97563438863008
2025-02-15,60.6677,4.4442,0.5,8.001799583435059
2025-02-15,60.6677,4.4442,1.5,8.001664236084132
2025-02-15,60.6677,4.4442,2.5,8.001562350452483
2025-02-15,60.6677,4.4442,5.0,8.001333222861641
2025-02-15,60.6677,4.4442,7.5,8.001041595857759
2025-02-15,60.6677,4.4442,10.0,8.00085339167681
2025-02-15,60.6677,4.4442,12.5,8.000739317464568
2025-02-15,60.6677,4.4442,15.0,8.00070920741155
2025-02-15,60.6677,4.4442,20.0,8.000567506322332
2025-02-15,60.6677,4.4442,25.0,7.999774905294798
2025-02-15,60.6677,4.4442,30.0,7.999230235916071
2025-02-15,60.6677,4.4442,40.0,7.995913514368961
2025-02-15,60.6677,4.4442,50.0,7.992217299382935
2025-02-15,60.6677,4.4442,60.0,7.992955036511762
2025-02-15,60.6677,4.4442,70.0,7.994459188572136
2025-02-15,60.6677,4.4442,80.0,7.999158257562981
2025-02-15,60.6677,4.4442,90.0,8.005105471645395
2025-02-15,60.6677,4.4442,100.0,8.010214536024089
2025-02-15,60.6677,4.4442,125.0,8.020797385337604
2025-02-15,60.6677,4.4442,150.0,8.03547569842072
2025-02-15,60.6677,4.4442,175.0,8.04253429667179
2025-02-15,60.6677,4.4442,200.0,8.042519153108467
2025-02-15,60.6677,4.4442,250.0,8.016692841830922
2025-02-15,60.6677,4.4442,300.0,7.989434607464598
2025-02-15,60.6677,4.55531,0.5,8.005949020385742
2025-02-15,60.6677,4.55531,1.5,8.005811725539564
2025-02-15,60.6677,4.55531,2.5,8.00570690541447
2025-02-15,60.6677,4.55531,5.0,8.005483021549738
2025-02-15,60.6677,4.55531,7.5,8.005271966535744
2025-02-15,60.6677,4.55531,10.0,8.005046277572013
2025-02-15,60.6677,4.55531,12.5,8.004907407897075
